domain1,domain2,interdomain,signal,class1,class2,GT,GT_ratio_order,weight,prediction,accuracy,precision,abstention
creative_work,creative_work,False,wikidata,national dance,technological invention,-1,0,-0.9855363385138364,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,national dance,website,-1,6,-0.9995298718377876,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,painting,animation feature film,1,1,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,painting,mobile app,-1,1,0.5,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,painting,national dance,1,2,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,painting,patent,-1,1,0.5,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,painting,play,1,0,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,painting,religious text,1,3,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,painting,scientific paper,-1,3,-0.5,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,painting,song,-1,3,0.5,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,painting,technological invention,1,2,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,painting,website,-1,4,0.5,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,patent,animation feature film,1,2,-0.9806171695569362,-1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,patent,national dance,1,4,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,patent,religious text,1,5,-0.5,-1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,patent,scientific paper,-1,1,-0.5,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,patent,technological invention,1,3,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,patent,website,-1,2,-0.9994782561941735,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,play,animation feature film,1,0,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,play,national dance,1,1,0.997467189520446,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,play,patent,-1,2,0.9957796742022078,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,play,religious text,1,2,0.9965456257739225,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,play,scientific paper,-1,3,-0.002532810479554004,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,play,technological invention,1,1,0.9971721968535492,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,play,website,-1,5,-0.9979135529958783,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,religious text,animation feature film,-1,2,-0.9808693736072318,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,religious text,technological invention,-1,1,0.5,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,religious text,website,-1,7,-0.9994955254838588,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,scientific paper,animation feature film,1,4,0.01859317669108901,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,scientific paper,national dance,1,5,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,scientific paper,religious text,1,6,0.004223577945409396,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,scientific paper,technological invention,1,5,0.014463661486163626,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,scientific paper,website,-1,1,0.00047012816221242426,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,song,animation feature film,1,4,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,song,national dance,1,5,0.9904336429225098,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,song,patent,1,1,0.9881665542419285,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,song,play,1,3,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,song,religious text,1,6,0.98900965633687,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,song,scientific paper,1,0,-0.009566357077490206,-1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,song,technological invention,1,5,0.9899489595420267,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,song,website,-1,1,0.006312190023027825,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,technological invention,website,-1,6,-0.9995179355818102,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,animation feature film,1,1,0.5,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,mobile app,-1,1,0.9888190829973242,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,video game,national dance,1,3,0.9891959172029724,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,painting,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,video game,patent,-1,0,0.9890426856374398,1.0,0,0.0,0.0
creative_work,creative_work,False,wikidata,video game,play,1,1,0.9868548211817084,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,religious text,1,4,0.9890902774055426,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,scientific paper,-1,2,-0.010804082797027603,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,song,-1,2,-0.014843084784699201,-1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,technological invention,1,2,0.9891584324878454,1.0,1,1.0,0.0
creative_work,creative_work,False,wikidata,video game,website,-1,3,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,bicycle,-1,5,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,formula one circuit,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,helicopter,-1,0,-0.9997927637504145,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,industrial robot,-1,2,-0.999906372360858,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,merchant ship,-1,0,-0.9822538424339673,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,observatory,1,0,-0.9994306523752371,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,oil tanker,-1,0,-0.9999313019497447,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,percussion instrument,1,1,0.0017336141102800018,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,satellite,1,0,-0.999998914712645,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,skyscraper,1,0,-0.996133314385406,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,smartphone,-1,5,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,space station,1,3,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,spacecraft,1,0,0.0091587974931161,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,submarine,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,animation feature film,wind turbine,-1,1,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,board game,bicycle,-1,4,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,board game,formula one circuit,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,helicopter,1,0,-0.9997940637442042,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,industrial robot,-1,1,-0.9999063752309105,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,board game,merchant ship,1,0,-0.9823363554643127,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,observatory,1,1,-0.9995007087218339,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,oil tanker,1,0,-0.9999352765776224,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,percussion instrument,1,2,-0.4984750484375312,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,satellite,1,1,-0.9999989273736489,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,skyscraper,1,1,-0.9964736362467419,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,smartphone,-1,4,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,space station,1,4,0.024778894919529393,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,board game,spacecraft,1,1,0.009061909379176614,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,board game,submarine,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,board game,wind turbine,-1,0,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,book,bicycle,-1,0,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,book,formula one circuit,1,6,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,helicopter,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,industrial robot,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,merchant ship,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,observatory,1,5,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,oil tanker,1,4,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,percussion instrument,1,5,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,book,satellite,1,4,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,skyscraper,1,4,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,smartphone,-1,1,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,space station,1,7,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,book,spacecraft,1,4,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,book,submarine,1,5,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,book,wind turbine,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,bicycle,-1,3,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,film,formula one circuit,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,helicopter,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,industrial robot,-1,0,-0.9998670388937756,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,film,merchant ship,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,observatory,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,oil tanker,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,percussion instrument,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,satellite,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,skyscraper,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,smartphone,-1,4,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,space station,1,5,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,spacecraft,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,submarine,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,film,wind turbine,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,bicycle,-1,2,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,mobile app,formula one circuit,1,5,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,helicopter,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,industrial robot,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,merchant ship,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,observatory,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,oil tanker,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,percussion instrument,1,4,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,satellite,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,skyscraper,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,smartphone,-1,2,0.0,0.0,0,,1.0
creative_work,man-made_object,True,coqex,mobile app,space station,1,6,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,spacecraft,1,3,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,submarine,1,4,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,mobile app,wind turbine,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,national dance,bicycle,-1,6,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,formula one circuit,1,0,-0.9999936054494827,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,national dance,helicopter,-1,2,-0.99980116828317,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,industrial robot,-1,3,-0.9999063911674618,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,merchant ship,-1,2,-0.9827913081404066,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,observatory,-1,0,-0.9997896554017878,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,oil tanker,-1,1,-0.9999537433305559,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,percussion instrument,-1,0,-0.999369952611538,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,satellite,-1,1,-0.9999989927248725,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,skyscraper,-1,1,-0.998066511714438,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,smartphone,-1,7,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,national dance,space station,1,2,-0.997601666595691,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,national dance,spacecraft,-1,1,-0.9914668076524669,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,submarine,-1,0,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,national dance,wind turbine,-1,3,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,painting,bicycle,-1,4,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,painting,formula one circuit,1,3,-0.014997872415482782,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,helicopter,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,industrial robot,-1,1,-0.9999032941870671,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,painting,merchant ship,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,observatory,1,2,-0.018170911639121823,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,oil tanker,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,percussion instrument,1,2,0.9823820594301037,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,painting,satellite,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,skyscraper,1,1,-0.01833376975442791,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,smartphone,-1,4,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,space station,1,4,0.9845133987852802,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,painting,spacecraft,1,1,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,painting,submarine,1,2,-0.016606156505865,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,painting,wind turbine,-1,0,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,bicycle,-1,2,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,formula one circuit,1,4,0.9984688613351693,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,helicopter,1,1,-0.0017933732262097046,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,patent,industrial robot,1,0,-0.9993119927926506,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,patent,merchant ship,1,1,-0.0016706977826924096,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,patent,observatory,1,3,0.9984598362583272,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,oil tanker,1,2,0.998440480597339,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,percussion instrument,1,3,0.9984613115477605,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,satellite,1,2,0.9982636781343486,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,skyscraper,1,2,0.9984594540278806,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,smartphone,-1,3,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,patent,space station,1,6,0.9984673674928954,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,spacecraft,1,2,0.9983947179152142,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,submarine,1,3,0.9984642043971912,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,patent,wind turbine,1,0,-0.001961886695045323,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,play,bicycle,-1,4,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,formula one circuit,1,2,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,play,helicopter,-1,0,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,industrial robot,-1,2,-0.9995318194821246,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,merchant ship,-1,0,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,observatory,1,1,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,oil tanker,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,play,percussion instrument,1,1,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,satellite,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,play,skyscraper,1,0,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,play,smartphone,-1,5,0.5,1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,play,space station,1,3,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,spacecraft,1,0,0.5,1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,play,submarine,1,1,-0.5,-1.0,0,0.0,0.0
creative_work,man-made_object,True,coqex,play,wind turbine,-1,1,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,religious text,bicycle,-1,7,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,religious text,formula one circuit,-1,0,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,religious text,helicopter,-1,3,-0.5,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,religious text,industrial robot,-1,5,-0.9997967394732656,-1.0,1,1.0,0.0
creative_work,man-made_object,True,coqex,religious text,merchant ship,-1,3,-0.5,-1.0,1,1.0,0.0
