domain1,domain2,interdomain,class1,class2,GT,GT_ratio_order,prediction,accuracy,precision,abstention
geographical_entity,creative_work,True,ancient civilization,national dance,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,ancient civilization,painting,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,ancient civilization,patent,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,ancient civilization,play,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,ancient civilization,religious text,1,0,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,ancient civilization,scientific paper,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,ancient civilization,song,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,ancient civilization,technological invention,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,ancient civilization,video game,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,ancient civilization,website,-1,7,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,animation feature film,1,2,1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,board game,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,book,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,film,1,0,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,castle,mobile app,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,castle,national dance,1,3,1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,painting,1,0,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,castle,patent,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,play,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,religious text,1,4,1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,scientific paper,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,song,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,technological invention,1,3,1.0,1,1.0,0.0
geographical_entity,creative_work,True,castle,video game,1,0,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,castle,website,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,animation feature film,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,board game,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,city,book,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,film,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,mobile app,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,city,national dance,1,2,1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,painting,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,patent,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,play,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,religious text,1,3,1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,scientific paper,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,song,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,technological invention,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,city,video game,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,city,website,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,animation feature film,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,board game,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,dam,book,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,film,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,mobile app,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,dam,national dance,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,painting,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,patent,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,dam,play,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,dam,religious text,1,2,1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,scientific paper,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,song,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,technological invention,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,dam,video game,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,dam,website,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,animation feature film,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,board game,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,book,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,film,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,mobile app,-1,4,1.0,0,0.0,0.0
geographical_entity,creative_work,True,desert,national dance,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,painting,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,patent,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,play,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,religious text,1,0,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,desert,scientific paper,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,song,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,technological invention,-1,0,0.0,0,,1.0
geographical_entity,creative_work,True,desert,video game,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,desert,website,-1,7,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,animation feature film,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,highway,board game,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,highway,book,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,film,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,highway,mobile app,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,national dance,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,painting,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,patent,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,play,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,highway,religious text,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,scientific paper,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,song,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,technological invention,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,highway,video game,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,highway,website,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,animation feature film,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,island,board game,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,island,book,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,film,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,mobile app,-1,3,1.0,0,0.0,0.0
geographical_entity,creative_work,True,island,national dance,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,painting,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,patent,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,play,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,island,religious text,1,2,1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,scientific paper,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,song,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,technological invention,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,island,video game,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,island,website,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,animation feature film,1,3,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,board game,1,2,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,book,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,film,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,mobile app,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,national dance,1,4,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,painting,1,2,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,lake,patent,1,0,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,lake,play,1,3,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,religious text,1,5,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,scientific paper,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,song,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,lake,technological invention,1,4,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,video game,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,lake,website,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,animation feature film,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,board game,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,book,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,film,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,mobile app,-1,3,1.0,0,0.0,0.0
geographical_entity,creative_work,True,national park,national dance,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,painting,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,patent,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,play,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,religious text,1,2,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,national park,scientific paper,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,song,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,technological invention,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,video game,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,national park,website,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,animation feature film,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,board game,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,book,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,film,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,mobile app,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,national dance,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,painting,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,patent,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,play,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,religious text,1,1,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,nuclear power plant,scientific paper,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,song,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,technological invention,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,nuclear power plant,video game,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,nuclear power plant,website,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,animation feature film,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,board game,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,book,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,river,film,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,river,mobile app,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,river,national dance,1,2,1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,painting,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,patent,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,river,play,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,religious text,1,4,1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,scientific paper,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,song,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,river,technological invention,1,2,1.0,1,1.0,0.0
geographical_entity,creative_work,True,river,video game,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,river,website,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,animation feature film,1,0,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,volcano,board game,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,book,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,film,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,mobile app,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,volcano,national dance,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,painting,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,patent,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,play,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,religious text,1,2,-1.0,0,0.0,0.0
geographical_entity,creative_work,True,volcano,scientific paper,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,song,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,technological invention,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,video game,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,volcano,website,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,animation feature film,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,world heritage site,board game,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,world heritage site,book,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,film,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,world heritage site,mobile app,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,national dance,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,painting,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,patent,-1,3,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,play,-1,1,1.0,0,0.0,0.0
geographical_entity,creative_work,True,world heritage site,religious text,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,scientific paper,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,song,-1,5,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,technological invention,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,world heritage site,video game,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,world heritage site,website,-1,6,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,animation feature film,1,0,1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,board game,-1,0,1.0,0,0.0,0.0
geographical_entity,creative_work,True,zoo,book,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,film,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,mobile app,-1,2,1.0,0,0.0,0.0
geographical_entity,creative_work,True,zoo,national dance,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,painting,-1,1,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,patent,-1,2,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,play,-1,0,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,religious text,1,2,0.0,0,,1.0
geographical_entity,creative_work,True,zoo,scientific paper,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,song,-1,4,-1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,technological invention,1,1,1.0,1,1.0,0.0
geographical_entity,creative_work,True,zoo,video game,-1,1,0.0,0,,1.0
geographical_entity,creative_work,True,zoo,website,-1,5,-1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,airport,ancient civilization,1,2,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,airport,city,-1,0,-1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,airport,highway,1,1,-1.0,0,0.0,0.0
geographical_entity,geographical_entity,False,airport,national park,1,1,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,airport,nuclear power plant,1,1,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,airport,world heritage site,1,1,-1.0,0,0.0,0.0
geographical_entity,geographical_entity,False,airport,zoo,1,0,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,ancient civilization,zoo,-1,2,-1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,castle,airport,1,1,-1.0,0,0.0,0.0
geographical_entity,geographical_entity,False,castle,ancient civilization,1,3,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,castle,city,1,1,-1.0,0,0.0,0.0
geographical_entity,geographical_entity,False,castle,dam,1,1,-1.0,0,0.0,0.0
geographical_entity,geographical_entity,False,castle,highway,1,2,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,castle,national park,1,2,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,castle,nuclear power plant,1,3,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,castle,world heritage site,1,2,-1.0,0,0.0,0.0
geographical_entity,geographical_entity,False,castle,zoo,1,1,-1.0,0,0.0,0.0
geographical_entity,geographical_entity,False,city,ancient civilization,1,2,1.0,1,1.0,0.0
geographical_entity,geographical_entity,False,city,highway,1,1,1.0,1,1.0,0.0
