class1,class2,domain1,domain2,GT,GT_ratio_order,coqex,wikidata,gpt3_few_shot_cardinality,ttest_by_subclass_coqex,ttest_by_subclass_wikidata,ttest_by_subclass_gpt3_few_shot_cardinality,majority_by_subclass_coqex,majority_by_subclass_wikidata,majority_by_subclass_gpt3_few_shot_cardinality,coqex_precision,wikidata_precision,gpt3_few_shot_cardinality_precision,ttest_by_subclass_coqex_precision,ttest_by_subclass_wikidata_precision,ttest_by_subclass_gpt3_few_shot_cardinality_precision,majority_by_subclass_coqex_precision,majority_by_subclass_wikidata_precision,majority_by_subclass_gpt3_few_shot_cardinality_precision
bird,patent,species,creative_work,-1,2,-1,1,-1,-0.9966831054238279,0,-0.9962925762675912,-0.8421052631578947,0.5263157894736842,-0.631578947368421,1,0,1,1,,1,1,0,1
bird,scientific paper,species,creative_work,-1,3,1,-1,-1,0,0,-0.9991270223482772,0.5263157894736842,0.5789473684210527,-0.5263157894736843,0,1,1,,,1,0,0,1
bird,national dance,species,creative_work,1,1,1,1,1,0.9919066490399351,0,0.9998150836573466,1.0,0.5789473684210527,1.0,1,1,1,1,,1,1,1,1
bird,religious text,species,creative_work,1,2,1,1,1,0,0,0.9764641414673015,0.9473684210526315,-0.5789473684210527,0.9473684210526315,1,1,1,,,1,1,0,1
bird,animation feature film,species,creative_work,1,0,1,1,1,0.9914824933276563,0,0.9997171335448869,1.0,-0.7894736842105263,1.0,1,1,1,1,,1,1,0,1
bird,technological invention,species,creative_work,1,1,1,1,1,0.9910223535577949,0,0.9995730491747927,1.0,-0.5263157894736843,0.9473684210526315,1,1,1,1,,1,1,0,1
bird,website,species,creative_work,-1,4,-1,-1,-1,0,0,0,0.9473684210526315,-0.8421052631578947,-0.8947368421052632,1,1,1,,,,0,1,1
bird,satellite,species,man-made_object,1,0,-1,1,1,0,0,0.999840894087765,-0.631578947368421,-0.736842105263158,1.0,0,1,1,,,1,0,0,1
bird,space station,species,man-made_object,1,3,1,1,1,0.9908829373552196,0,0.9998585914401154,1.0,0.5789473684210527,1.0,1,1,1,1,,1,1,1,1
bird,submarine,species,man-made_object,1,1,1,1,1,0.9893611973366974,0,0.9998495948750005,0.9473684210526315,-0.5789473684210527,1.0,1,1,1,1,,1,1,0,1
bird,oil tanker,species,man-made_object,1,0,1,1,1,0.9701307813517427,0,0.998741671556881,0.7894736842105263,0.5263157894736842,0.8421052631578947,1,1,1,1,,1,1,1,1
bird,observatory,species,man-made_object,1,1,1,1,1,0.9871769026906988,0,0.9998371766525501,0.9473684210526315,-0.5789473684210527,1.0,1,1,1,1,,1,1,0,1
bird,spacecraft,species,man-made_object,1,0,1,1,0,0,0,0.9996235295792203,0.8421052631578947,0.5263157894736842,1.0,1,1,,,,1,1,1,1
bird,helicopter,species,man-made_object,-1,0,-1,1,-1,0,0,0.9974652538854663,-0.631578947368421,-0.5263157894736843,0.7368421052631579,1,0,1,,,0,1,1,0
bird,wind turbine,species,man-made_object,-1,1,-1,1,-1,0,0,0,0.6842105263157895,-0.5263157894736843,-0.6842105263157895,1,0,1,,,,0,1,1
bird,formula one circuit,species,man-made_object,1,2,1,1,1,0.9914852938482251,0,0.999854185880489,1.0,-0.6842105263157895,1.0,1,1,1,1,,1,1,0,1
bird,merchant ship,species,man-made_object,-1,0,-1,1,-1,0,0,0.9964334446778258,0.7368421052631579,-0.5263157894736843,0.631578947368421,1,0,1,,,0,0,1,0
bird,percussion instrument,species,man-made_object,1,1,1,1,1,0.9879908531572493,0,0.9995243083178039,1.0,0.5789473684210527,0.7894736842105263,1,1,1,1,,1,1,1,1
bird,smartphone,species,man-made_object,-1,5,1,1,-1,0,0,-0.999564007722671,-0.5789473684210527,0.5789473684210527,-1.0,0,0,1,,,1,1,0,1
bird,skyscraper,species,man-made_object,1,0,1,1,0,0.9869019997383796,0,0.9930140256547477,0.9473684210526315,-0.8421052631578947,0.7894736842105263,1,1,,1,,1,1,0,1
bird,bicycle,species,man-made_object,-1,4,-1,1,-1,0,0,-0.9803916712391155,0.631578947368421,0.5789473684210527,-1.0,1,0,1,,,1,0,0,1
bird,industrial robot,species,man-made_object,-1,2,-1,1,-1,-0.9998086080794659,0,-0.9950808874150165,-0.8421052631578947,0.5789473684210527,-0.7894736842105263,1,0,1,1,,1,1,0,1
snake,insect,species,species,-1,3,-1,-1,-1,-0.9940073295682575,0,-0.9947290436922899,-1.0,-0.5789473684210527,-0.9473684210526316,1,1,1,1,,1,1,1,1
snake,fish,species,species,-1,0,-1,1,-1,-0.993874089720883,0,-0.9991754268510603,-0.736842105263158,0.5263157894736842,-0.9473684210526316,1,0,1,1,,1,1,0,1
snake,mammal,species,species,-1,0,-1,-1,0,-0.9909955268433358,0,-0.9999977486209329,-0.8947368421052632,-0.7894736842105263,-0.9473684210526316,1,1,,1,,1,1,1,1
snake,spider,species,species,-1,1,-1,-1,-1,0,0,-0.969330344958492,-0.631578947368421,-0.8947368421052632,-1.0,1,1,1,,,1,1,1,1
snake,bacteria,species,species,-1,6,1,-1,-1,0.9797307387021152,0,0,-0.5263157894736843,0.5789473684210527,-1.0,0,1,1,0,,,1,0,1
snake,plant,species,species,-1,2,-1,-1,-1,-0.99982725904482,0,0,-0.8947368421052632,-0.5263157894736843,-1.0,1,1,1,1,,,1,1,1
snake,butterfly,species,species,-1,0,-1,-1,0,0,0,-0.9999999905511405,-0.736842105263158,-0.5263157894736843,-0.9473684210526316,1,1,,,,1,1,1,1
snake,amphibian,species,species,-1,0,-1,-1,0,-0.9936320253659198,0,-0.9999995290900872,-0.8421052631578947,-0.8947368421052632,-0.8947368421052632,1,1,,1,,1,1,1,1
snake,grass,species,species,-1,0,-1,-1,-1,-0.9999999999999999,0,-0.9994730201612382,-1.0,0.5263157894736842,-0.9473684210526316,1,1,1,1,,1,1,0,1
snake,tree,species,species,-1,1,-1,1,-1,0,0,0,-1.0,-0.5263157894736843,-0.9473684210526316,1,0,1,,,,1,1,1
snake,phytoplankton,species,species,-1,0,-1,1,-1,-0.9999999527792484,0,-0.9994197471260349,-0.9473684210526316,0.5789473684210527,-1.0,1,0,1,1,,1,1,0,1
snake,bee,species,species,-1,0,-1,1,-1,-0.9999999999772919,0,-1.0,-1.0,0.5789473684210527,-1.0,1,0,1,1,,1,1,0,1
snake,politician,species,occupation,-1,3,-1,-1,1,0,-0.9980896627337303,0,0.7894736842105263,-1.0,0.6842105263157895,1,1,0,,1,,0,1,0
snake,actor,species,occupation,-1,3,-1,-1,-1,0,-0.9990621043226565,0,-0.736842105263158,-1.0,-0.7894736842105263,1,1,1,,1,,1,1,1
snake,physicist,species,occupation,-1,2,-1,-1,-1,-0.9983989867157625,-0.9966742542403396,0,-0.5789473684210527,-0.8947368421052632,0.5789473684210527,1,1,1,1,1,,1,1,0
snake,journalist,species,occupation,-1,2,-1,-1,-1,-0.9902523257657961,-0.9982583790486649,-0.9952066216080081,-0.631578947368421,-1.0,-0.6842105263157895,1,1,1,1,1,1,1,1,1
snake,astronaut,species,occupation,1,0,1,1,1,0.9893101335231832,0,0.9899945505788484,-0.5263157894736843,-0.736842105263158,1.0,1,1,1,1,,1,0,0,1
snake,researcher,species,occupation,-1,3,-1,-1,-1,-0.9947895665084292,0,-0.9755621149413738,-0.5789473684210527,-0.736842105263158,0.631578947368421,1,1,1,1,,1,1,1,0
snake,fashion designer,species,occupation,-1,1,1,1,0,0,-0.9683685870143127,-0.9999996167431884,0.7368421052631579,-0.8421052631578947,-0.9473684210526316,0,0,,,1,1,0,1,1
snake,lawyer,species,occupation,-1,2,-1,-1,-1,-0.9998212677418926,-0.968968064627057,-0.9944135955500923,-1.0,-1.0,-0.631578947368421,1,1,1,1,1,1,1,1,1
snake,school teacher,species,occupation,-1,4,-1,1,-1,-0.9943879753557692,0,-1.0,-0.5789473684210527,-0.736842105263158,-1.0,1,0,1,1,,1,1,1,1
snake,architect,species,occupation,-1,2,-1,-1,-1,0,-0.9955675370716787,0,-0.6842105263157895,-0.9473684210526316,-0.5789473684210527,1,1,1,,1,,1,1,1
snake,police officer,species,occupation,-1,3,-1,-1,-1,-0.999932940479961,-0.9895126303437829,0,-1.0,-0.9473684210526316,-0.9473684210526316,1,1,1,1,1,,1,1,1
snake,NBA player,species,occupation,-1,0,1,1,-1,0.9953897687224624,0,0,0.7368421052631579,-0.6842105263157895,0.7894736842105263,0,0,1,0,,,0,1,0
snake,airline pilot,species,occupation,-1,1,-1,-1,-1,-0.9999952020599502,-0.9884832808882646,-0.9941825585850628,-0.9473684210526316,-0.8947368421052632,-0.9473684210526316,1,1,1,1,1,1,1,1,1
snake,nurse,species,occupation,-1,3,-1,-1,-1,-0.9986637398120791,-0.9585024676450069,-0.9999874607417746,-0.6842105263157895,-0.7894736842105263,-1.0,1,1,1,1,1,1,1,1,1
snake,dentist,species,occupation,-1,2,-1,1,-1,-0.9997654090073733,0,-0.9994450367762127,-0.8947368421052632,-0.6842105263157895,-0.9473684210526316,1,0,1,1,,1,1,1,1
snake,river,species,geographical_entity,-1,1,-1,-1,-1,0,-0.9945580021833157,-0.9762353237475626,0.5789473684210527,-1.0,-1.0,1,1,1,,1,1,0,1,1
snake,island,species,geographical_entity,-1,0,1,-1,-1,0,-0.993511567194703,-0.9903264705838389,0.5263157894736842,-1.0,-0.9473684210526316,0,1,1,,1,1,0,1,1
snake,volcano,species,geographical_entity,-1,0,1,1,1,0.9984523362860556,0,0,0.7894736842105263,-0.7894736842105263,-0.5789473684210527,0,0,0,0,,,0,1,1
snake,lake,species,geographical_entity,-1,3,1,-1,-1,0,0,-0.9840960051297187,0.6842105263157895,-0.9473684210526316,-1.0,0,1,1,,,1,0,1,1
snake,desert,species,geographical_entity,1,1,1,1,1,0.9988524460720775,0,0.9915360056374712,0.9473684210526315,-0.631578947368421,1.0,1,1,1,1,,1,1,0,1
snake,castle,species,geographical_entity,-1,2,1,-1,1,0,-0.9755072032212718,-0.9998145307173254,0.7368421052631579,-0.6842105263157895,-0.8421052631578947,0,1,0,,1,1,0,1,1
snake,dam,species,geographical_entity,-1,0,-1,-1,0,-0.9940295602946807,0,-0.9996417198289606,-0.7894736842105263,-1.0,-1.0,1,1,,1,,1,1,1,1
snake,airport,species,geographical_entity,-1,1,1,-1,-1,0,0,0,0.7894736842105263,-1.0,-0.5263157894736843,0,1,1,,,,0,1,1
snake,city,species,geographical_entity,-1,1,1,-1,-1,0,-0.9935694500868797,0,0.7368421052631579,-0.8947368421052632,-0.736842105263158,0,1,1,,1,,0,1,1
snake,highway,species,geographical_entity,1,0,1,1,-1,0,0,-0.9986983847733965,0.8421052631578947,-0.631578947368421,-0.9473684210526316,1,1,0,,,0,1,0,0
snake,world heritage site,species,geographical_entity,1,0,1,1,-1,0.9981181844556315,0,0.9855983473834549,0.9473684210526315,0.5789473684210527,0.8947368421052632,1,1,0,1,,1,1,1,1
snake,nuclear power plant,species,geographical_entity,1,0,1,1,1,0.9971994769479221,0,0.9895951853114677,0.631578947368421,-0.6842105263157895,1.0,1,1,1,1,,1,1,0,1
snake,national park,species,geographical_entity,1,0,1,1,1,0.9976673349700792,0,0.9827920937807446,0.7368421052631579,-0.7894736842105263,0.7894736842105263,1,1,1,1,,1,1,0,1
snake,ancient civilization,species,geographical_entity,1,1,1,1,-1,0.9975241297973358,0,0,1.0,0.5263157894736842,0.6842105263157895,1,1,0,1,,,1,1,1
snake,zoo,species,geographical_entity,-1,0,1,1,-1,0,0,0,0.631578947368421,-0.736842105263158,-0.5789473684210527,0,0,1,,,,0,1,1
snake,university,species,organization,-1,0,1,-1,-1,0.9521959813350683,-0.9968429708996153,0,0.631578947368421,-0.8947368421052632,-0.6842105263157895,0,1,1,0,1,,0,1,1
snake,hospital,species,organization,-1,1,1,-1,-1,0,-0.9997610656712066,-0.9999930117767533,-0.7894736842105263,-1.0,-0.8947368421052632,0,1,1,,1,1,1,1,1
snake,publisher,species,organization,-1,0,-1,-1,-1,0,-0.9967099632591911,0,0.5789473684210527,-0.9473684210526316,-0.8947368421052632,1,1,1,,1,,0,1,1
snake,football club,species,organization,1,0,1,-1,-1,0.9685013913386679,-0.9994000766929432,0,0.7894736842105263,-1.0,-0.7894736842105263,1,0,0,1,0,,1,0,0
snake,bank,species,organization,-1,1,-1,1,-1,0,0,0,0.631578947368421,-0.8421052631578947,-0.8947368421052632,1,0,1,,,,0,1,1
snake,animation studio,species,organization,1,1,1,1,1,0,0,0.9824165962201917,0.7368421052631579,-0.631578947368421,0.8421052631578947,1,1,1,,,1,1,0,1
snake,airline,species,organization,-1,0,1,-1,-1,0.998773178497221,-0.9940636826326258,0,0.9473684210526315,-0.9473684210526316,-0.5263157894736843,0,1,1,0,1,,0,1,1
snake,coal power plant,species,organization,1,0,1,1,1,0,0,0,0.5263157894736842,-0.736842105263158,0.8947368421052632,1,1,1,,,,1,0,1
snake,tea company,species,organization,1,0,-1,1,1,0,0,0,0.7894736842105263,0.5789473684210527,-0.736842105263158,0,1,1,,,,1,1,0
snake,conglomerate,species,organization,1,0,1,1,-1,0.9988809580044012,0,0,1.0,-0.5789473684210527,-0.736842105263158,1,1,0,1,,,1,0,0
snake,public library,species,organization,-1,1,1,-1,-1,-0.9778218067551641,-0.983068423212862,-0.9723471300721866,-0.631578947368421,-0.8947368421052632,-0.9473684210526316,0,1,1,1,1,1,1,1,1
snake,fast food restaurant,species,organization,-1,2,-1,,-1,-0.9965937032685337,0,-0.9824052236044611,-0.6842105263157895,0.5263157894736842,-0.8947368421052632,1,,1,1,,1,1,0,1
snake,cryptocurrency exchange,species,organization,1,0,1,1,1,0,0,0.9905944912348981,0.7368421052631579,-0.5263157894736843,1.0,1,1,1,,,1,1,0,1
snake,cooperative,species,organization,-1,2,-1,1,-1,-0.9701882609437926,0,-0.9993847633543034,-0.6842105263157895,-0.5789473684210527,-1.0,1,0,1,1,,1,1,1,1
snake,travel agency,species,organization,-1,1,-1,1,-1,-0.9837728697586472,0,-0.9792762757680052,-0.6842105263157895,-0.5263157894736843,-0.8421052631578947,1,0,1,1,,1,1,1,1
snake,film,species,creative_work,-1,2,1,-1,-1,0,-0.9972000255199543,-0.9999847313254775,0.8947368421052632,-1.0,-1.0,0,1,1,,1,1,0,1,1
snake,book,species,creative_work,-1,4,1,-1,-1,0,-0.9682078068142925,-0.9901720318460655,0.631578947368421,-1.0,-0.9473684210526316,0,1,1,,1,1,0,1,1
snake,board game,species,creative_work,-1,1,1,1,0,0.9987994910715392,0,-0.986514744713659,0.9473684210526315,0.5263157894736842,-0.8421052631578947,0,0,,0,,1,0,0,1
snake,video game,species,creative_work,-1,2,1,-1,-1,0.998638985759008,-0.9763156186664497,-0.9954909141127732,0.8947368421052632,-0.8947368421052632,-0.736842105263158,0,1,1,0,1,1,0,1,1
snake,painting,species,creative_work,-1,1,1,-1,-1,0,0,0,0.5789473684210527,-0.7894736842105263,-0.9473684210526316,0,1,1,,,,0,1,1
snake,mobile app,species,creative_work,-1,3,1,1,-1,0,0,-0.9962555887800286,0.8947368421052632,-0.736842105263158,-1.0,0,0,1,,,1,0,1,1
snake,song,species,creative_work,-1,4,1,-1,-1,0,0,0,0.8421052631578947,-0.8421052631578947,-0.9473684210526316,0,1,1,,,,0,1,1
snake,play,species,creative_work,-1,0,1,-1,-1,0,0,-0.998982953202027,0.8421052631578947,-0.736842105263158,-0.9473684210526316,0,1,1,,,1,0,1,1
snake,patent,species,creative_work,-1,2,-1,1,-1,-0.9967627340432521,0,-0.996489654230507,-0.8421052631578947,0.5263157894736842,-0.631578947368421,1,0,1,1,,1,1,0,1
snake,scientific paper,species,creative_work,-1,4,1,-1,-1,0,0,-0.999165171946425,-0.5789473684210527,0.5789473684210527,-0.5263157894736843,0,1,1,,,1,1,0,1
snake,national dance,species,creative_work,1,1,1,1,1,0.998900391808783,0,0,1.0,0.5789473684210527,-0.736842105263158,1,1,1,1,,,1,1,0
snake,religious text,species,creative_work,1,2,1,-1,-1,0,0,0,0.9473684210526315,-0.5263157894736843,-0.7894736842105263,1,0,0,,,,1,0,0
snake,animation feature film,species,creative_work,-1,0,1,-1,1,0.9987806886746619,-0.9511547364641842,0,1.0,-0.736842105263158,-0.6842105263157895,0,1,0,0,1,,0,1,1
snake,technological invention,species,creative_work,1,0,1,1,1,0.9986394890998606,0,0,0.9473684210526315,0.5263157894736842,0.631578947368421,1,1,1,1,,,1,1,1
snake,website,species,creative_work,-1,5,-1,-1,-1,0,-0.9980716263807846,0,0.8947368421052632,-0.9473684210526316,-0.9473684210526316,1,1,1,,1,,0,1,1
snake,satellite,species,man-made_object,-1,0,1,-1,-1,-0.9959376032285642,0,0.9800498411016636,-0.6842105263157895,-0.7894736842105263,0.9473684210526315,0,1,1,1,,0,1,1,0
snake,space station,species,man-made_object,1,3,1,1,1,0.9985994651173594,0,0.9914828642114092,0.9473684210526315,0.5263157894736842,1.0,1,1,1,1,,1,1,1,1
snake,submarine,species,man-made_object,1,0,1,1,1,0.9980455303782767,0,0.986625040535888,0.8947368421052632,-0.631578947368421,1.0,1,1,1,1,,1,1,0,1
snake,oil tanker,species,man-made_object,-1,0,1,1,1,0.9833191396497011,0,-0.9995565877789809,0.6842105263157895,0.5789473684210527,-0.7894736842105263,0,0,0,0,,1,0,0,1
snake,observatory,species,man-made_object,1,0,1,1,1,0.9971739590858384,0,0.9767189525831608,0.8421052631578947,-0.6842105263157895,0.7894736842105263,1,1,1,1,,1,1,0,1
snake,spacecraft,species,man-made_object,-1,0,1,1,-1,0,0,0,0.7368421052631579,-0.5263157894736843,0.5789473684210527,0,0,1,,,,0,1,0
snake,helicopter,species,man-made_object,-1,1,-1,1,-1,-0.9879748779499254,0,-0.9999996205979238,-0.6842105263157895,0.5789473684210527,-0.8947368421052632,1,0,1,1,,1,1,0,1
snake,wind turbine,species,man-made_object,-1,1,-1,1,-1,0,0,-0.9662895981595574,-0.5263157894736843,0.5263157894736842,-0.9473684210526316,1,0,1,,,1,1,0,1
snake,formula one circuit,species,man-made_object,1,1,1,1,1,0.9987814967158929,0,0.9893829880461336,1.0,-0.736842105263158,1.0,1,1,1,1,,1,1,0,1
snake,merchant ship,species,man-made_object,-1,1,-1,1,-1,0,0,-0.9999269102415591,0.5789473684210527,0.5789473684210527,-0.8947368421052632,1,0,1,,,1,0,0,1
snake,percussion instrument,species,man-made_object,1,0,1,-1,1,0.9975298509268121,0,0,0.6842105263157895,0.5263157894736842,-0.8947368421052632,1,0,1,1,,,1,1,0
snake,smartphone,species,man-made_object,-1,6,1,1,-1,0,0,-0.9995640329004484,-0.5789473684210527,-0.5263157894736843,-1.0,0,0,1,,,1,1,1,1
snake,skyscraper,species,man-made_object,-1,0,1,1,-1,0.9970248361403645,-0.9575312452759095,-0.9551632969453003,0.6842105263157895,-0.8947368421052632,0.5263157894736842,0,0,1,0,1,1,0,1,0
snake,bicycle,species,man-made_object,-1,5,-1,1,-1,0,0,-0.9803933315113345,0.5263157894736842,0.5789473684210527,-1.0,1,0,1,,,1,0,0,1
snake,industrial robot,species,man-made_object,-1,2,-1,1,-1,-0.9998098710221057,0,-0.9953899538173105,-0.8421052631578947,0.5789473684210527,-0.9473684210526316,1,0,1,1,,1,1,0,1
insect,fish,species,species,1,2,1,1,1,0.9935522630474066,0,0.994514423771597,0.8421052631578947,-0.6842105263157895,-0.6842105263157895,1,1,1,1,,1,1,0,0
insect,mammal,species,species,1,3,1,1,1,0.9939148809236926,0,0.9946631247658679,0.7894736842105263,-0.8421052631578947,0.5789473684210527,1,1,1,1,,1,1,0,1
insect,spider,species,species,1,2,1,1,1,0.991681370367135,0,0.9935718133543103,0.8421052631578947,-0.8947368421052632,-0.6842105263157895,1,1,1,1,,1,1,0,0
insect,bacteria,species,species,-1,2,1,1,1,0.9940426586243754,0,0,1.0,-0.6842105263157895,-0.6842105263157895,0,0,0,0,,,0,1,1
insect,plant,species,species,1,1,1,1,1,0.9753054342800407,0,0,0.6842105263157895,-0.7894736842105263,-0.7894736842105263,1,1,1,1,,,1,0,0
insect,butterfly,species,species,1,2,1,1,1,0.9904082224699563,0,0.9946435815617054,0.7894736842105263,-0.8421052631578947,-0.6842105263157895,1,1,1,1,,1,1,0,0
insect,amphibian,species,species,1,3,1,1,1,0.9939113832148077,0,0.9946642818475866,0.8421052631578947,-0.8947368421052632,0.6842105263157895,1,1,1,1,,1,1,0,1
insect,grass,species,species,1,2,1,1,1,0.9935749644813157,0,0.99467887917575,0.6842105263157895,-0.736842105263158,0.631578947368421,1,1,1,1,,1,1,0,1
insect,tree,species,species,1,2,1,1,1,0,0,0.9945449036945598,0.631578947368421,-0.7894736842105263,-0.5789473684210527,1,1,1,,,1,1,0,0
insect,phytoplankton,species,species,1,3,1,1,1,0.9938575481483911,0,0.9944766943455531,0.7368421052631579,-0.6842105263157895,-0.6842105263157895,1,1,1,1,,1,1,0,0
insect,bee,species,species,1,2,1,1,1,0.9932112490435061,0,0.9927540056199795,0.6842105263157895,-0.6842105263157895,-0.6842105263157895,1,1,1,1,,1,1,0,0
insect,politician,species,occupation,1,0,1,-1,1,0.9925354712744165,-0.9980768438234929,0.9946756615387208,0.9473684210526315,-1.0,0.8947368421052632,1,0,1,1,0,1,1,0,1
insect,actor,species,occupation,1,0,1,-1,1,0.9900938904029265,-0.9990478405398824,0.9941685304158739,0.7894736842105263,-1.0,0.8947368421052632,1,0,1,1,0,1,1,0,1
insect,physicist,species,occupation,1,1,1,1,1,0.9937711397986442,-0.9958922394091071,0.9942681237454499,0.9473684210526315,-0.9473684210526316,0.7894736842105263,1,1,1,1,0,1,1,0,1
insect,journalist,species,occupation,1,1,1,1,1,0.9928799774928495,-0.9981920704731776,0.9946797537315905,0.7894736842105263,-1.0,0.8421052631578947,1,1,1,1,0,1,1,0,1
insect,astronaut,species,occupation,1,4,1,1,1,0.9940475401756572,0,0.994751777867227,0.8421052631578947,-0.8421052631578947,1.0,1,1,1,1,,1,1,0,1
insect,researcher,species,occupation,-1,0,-1,-1,-1,0,0,0,0.631578947368421,-0.8421052631578947,0.631578947368421,1,1,1,,,,0,1,0
insect,fashion designer,species,occupation,1,1,1,1,1,0.9938093824390041,0,0.9946624725422906,0.9473684210526315,-0.9473684210526316,0.6842105263157895,1,1,1,1,,1,1,0,1
insect,lawyer,species,occupation,1,0,-1,1,-1,0,-0.9681273323807122,0,-0.631578947368421,-1.0,0.5263157894736842,0,1,0,,0,,0,0,1
insect,school teacher,species,occupation,-1,1,-1,1,-1,0,0,-0.9999891073513419,-0.5263157894736843,-0.8947368421052632,-0.7894736842105263,1,0,1,,,1,1,1,1
insect,architect,species,occupation,1,0,1,1,1,0.9877053666675921,-0.9949304964277154,0.9941510886641112,0.7894736842105263,-0.9473684210526316,0.6842105263157895,1,1,1,1,0,1,1,0,1
insect,police officer,species,occupation,-1,0,1,1,-1,0,-0.9545364703842261,0,0.631578947368421,-0.9473684210526316,-0.7894736842105263,0,0,1,,1,,0,1,1
insect,NBA player,species,occupation,1,3,1,1,1,0.9940537055694755,0,0.9947394073135184,0.8421052631578947,-0.8947368421052632,1.0,1,1,1,1,,1,1,0,1
insect,airline pilot,species,occupation,1,1,1,1,1,0.9721433347688301,-0.9796132166887261,0.9945949394775132,0.631578947368421,-0.9473684210526316,0.7368421052631579,1,1,1,1,0,1,1,0,1
insect,nurse,species,occupation,-1,0,-1,1,-1,0,0,-0.9933845381143035,-0.5789473684210527,-0.8947368421052632,-0.8421052631578947,1,0,1,,,1,1,1,1
insect,dentist,species,occupation,1,0,1,1,-1,0.9889925659679022,0,0,0.631578947368421,-0.8947368421052632,-0.6842105263157895,1,1,0,1,,,1,0,0
insect,river,species,geographical_entity,1,1,1,1,-1,0.992663459760857,-0.9945055108014967,0.9945725113105803,0.8947368421052632,-1.0,0.7368421052631579,1,1,0,1,0,1,1,0,1
insect,island,species,geographical_entity,1,3,1,1,1,0.9939233025508728,-0.9932959859612874,0.994540014359018,0.8947368421052632,-1.0,0.6842105263157895,1,1,1,1,0,1,1,0,1
