class1,class2,domain1,domain2,interdomain,GT,GT_ratio_order,acc_root_majority_coqex,acc_root_majority_gpt3,acc_root_majority_wikidata,acc_root_ttest_coqex,acc_root_ttest_gpt3,acc_root_ttest_majority_coqex,acc_root_ttest_majority_gpt3,acc_root_ttest_majority_wikidata,acc_root_ttest_wikidata,pred_root_majority_coqex,pred_root_majority_gpt3,pred_root_majority_wikidata,pred_root_ttest_coqex,pred_root_ttest_gpt3,pred_root_ttest_majority_coqex,pred_root_ttest_majority_gpt3,pred_root_ttest_majority_wikidata,pred_root_ttest_wikidata
actor,world heritage site,occupation,geographical_entity,True,1,3,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
actor,zoo,occupation,geographical_entity,True,1,2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
airline,animation feature film,organization,creative_work,True,-1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
airline,bicycle,organization,man-made_object,True,-1,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,board game,organization,creative_work,True,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
airline,book,organization,creative_work,True,-1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airline,coal power plant,organization,organization,False,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airline,conglomerate,organization,organization,False,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
airline,cooperative,organization,organization,False,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,cryptocurrency exchange,organization,organization,False,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airline,fast food restaurant,organization,organization,False,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,film,organization,creative_work,True,-1,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline,formula one circuit,organization,man-made_object,True,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airline,helicopter,organization,man-made_object,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,industrial robot,organization,man-made_object,True,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,merchant ship,organization,man-made_object,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,mobile app,organization,creative_work,True,-1,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline,national dance,organization,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline,observatory,organization,man-made_object,True,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airline,oil tanker,organization,man-made_object,True,-1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
airline,painting,organization,creative_work,True,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airline,patent,organization,creative_work,True,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,percussion instrument,organization,man-made_object,True,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
airline,play,organization,creative_work,True,-1,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
airline,public library,organization,organization,False,-1,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airline,religious text,organization,creative_work,True,1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
airline,satellite,organization,man-made_object,True,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
airline,scientific paper,organization,creative_work,True,-1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
airline,skyscraper,organization,man-made_object,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,smartphone,organization,man-made_object,True,-1,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline,song,organization,creative_work,True,-1,4,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline,space station,organization,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline,spacecraft,organization,man-made_object,True,-1,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,submarine,organization,man-made_object,True,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airline,tea company,organization,organization,False,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airline,technological invention,organization,creative_work,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline,travel agency,organization,organization,False,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline,video game,organization,creative_work,True,-1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
airline,website,organization,creative_work,True,-1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airline,wind turbine,organization,man-made_object,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline pilot,airline,occupation,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,airport,occupation,geographical_entity,True,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,ancient civilization,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,animation feature film,occupation,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,animation studio,occupation,organization,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,bank,occupation,organization,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,bicycle,occupation,man-made_object,True,-1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline pilot,board game,occupation,creative_work,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,book,occupation,creative_work,True,-1,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline pilot,castle,occupation,geographical_entity,True,-1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,city,occupation,geographical_entity,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,coal power plant,occupation,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,conglomerate,occupation,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,cooperative,occupation,organization,True,-1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0
airline pilot,cryptocurrency exchange,occupation,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,dam,occupation,geographical_entity,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,dentist,occupation,occupation,False,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,desert,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,fast food restaurant,occupation,organization,True,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,film,occupation,creative_work,True,-1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,football club,occupation,organization,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,formula one circuit,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,helicopter,occupation,man-made_object,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,highway,occupation,geographical_entity,True,1,2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,hospital,occupation,organization,True,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline pilot,industrial robot,occupation,man-made_object,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline pilot,island,occupation,geographical_entity,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,lake,occupation,geographical_entity,True,-1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline pilot,merchant ship,occupation,man-made_object,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,mobile app,occupation,creative_work,True,-1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,national dance,occupation,creative_work,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,national park,occupation,geographical_entity,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,nuclear power plant,occupation,geographical_entity,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,nurse,occupation,occupation,False,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airline pilot,observatory,occupation,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,oil tanker,occupation,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,painting,occupation,creative_work,True,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline pilot,patent,occupation,creative_work,True,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,percussion instrument,occupation,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,play,occupation,creative_work,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0
airline pilot,public library,occupation,organization,True,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline pilot,publisher,occupation,organization,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,religious text,occupation,creative_work,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,river,occupation,geographical_entity,True,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline pilot,satellite,occupation,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,scientific paper,occupation,creative_work,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
airline pilot,skyscraper,occupation,man-made_object,True,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
airline pilot,smartphone,occupation,man-made_object,True,-1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,song,occupation,creative_work,True,-1,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airline pilot,space station,occupation,man-made_object,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,spacecraft,occupation,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,submarine,occupation,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,tea company,occupation,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,technological invention,occupation,creative_work,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,travel agency,occupation,organization,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0
airline pilot,university,occupation,organization,True,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
airline pilot,video game,occupation,creative_work,True,-1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
airline pilot,volcano,occupation,geographical_entity,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,website,occupation,creative_work,True,-1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airline pilot,wind turbine,occupation,man-made_object,True,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airline pilot,world heritage site,occupation,geographical_entity,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airline pilot,zoo,occupation,geographical_entity,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
airport,airline,geographical_entity,organization,True,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,ancient civilization,geographical_entity,geographical_entity,False,1,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,animation feature film,geographical_entity,creative_work,True,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,animation studio,geographical_entity,organization,True,1,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,bank,geographical_entity,organization,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,bicycle,geographical_entity,man-made_object,True,-1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,board game,geographical_entity,creative_work,True,-1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,book,geographical_entity,creative_work,True,-1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airport,city,geographical_entity,geographical_entity,False,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,coal power plant,geographical_entity,organization,True,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,conglomerate,geographical_entity,organization,True,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0
airport,cooperative,geographical_entity,organization,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,cryptocurrency exchange,geographical_entity,organization,True,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,fast food restaurant,geographical_entity,organization,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0
airport,film,geographical_entity,creative_work,True,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airport,football club,geographical_entity,organization,True,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
airport,formula one circuit,geographical_entity,man-made_object,True,1,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,helicopter,geographical_entity,man-made_object,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,highway,geographical_entity,geographical_entity,False,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,hospital,geographical_entity,organization,True,-1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
airport,industrial robot,geographical_entity,man-made_object,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,merchant ship,geographical_entity,man-made_object,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,mobile app,geographical_entity,creative_work,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
airport,national dance,geographical_entity,creative_work,True,1,2,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0
airport,national park,geographical_entity,geographical_entity,False,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,nuclear power plant,geographical_entity,geographical_entity,False,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,observatory,geographical_entity,man-made_object,True,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,oil tanker,geographical_entity,man-made_object,True,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
airport,painting,geographical_entity,creative_work,True,-1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airport,patent,geographical_entity,creative_work,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
airport,percussion instrument,geographical_entity,man-made_object,True,1,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
airport,play,geographical_entity,creative_work,True,1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
airport,public library,geographical_entity,organization,True,-1,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
airport,publisher,geographical_entity,organization,True,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
